1065.15893555	2.50980401
1065.16308594	1.90196073
1065.16308594	1.66666663
1065.16711426	1.49019611
1065.17126465	1.62745094
1065.17553711	1.78431368
1065.17553711	1.92156863
1065.17968750	2.11764717
1065.18383789	1.78431368
1065.18762207	2.05882359
1065.19165039	2.29411769
1065.19165039	2.50980401
1065.19604492	2.15686274
1065.19982910	2.07843137
1065.20397949	2.41176462
1065.20397949	2.68627453
1065.20812988	2.43137264
1065.21240234	2.64705873
1065.21643066	2.23529410
1065.22058105	2.37254906
1065.22058105	2.66666675
1065.22460938	2.29411769
1065.22863770	2.62745094
1065.23291016	2.86274505
1065.23291016	2.72549009
1065.23693848	2.60784316
1065.24108887	2.47058821
1065.24511719	2.35294127
1065.24902344	2.94117641
1065.24902344	2.90196085
1065.25317383	2.84313726
1065.25744629	2.64705873
1065.26159668	2.86274505
1065.26159668	2.96078420
1065.26538086	2.96078420
1065.26953125	2.84313726
1065.27355957	2.92156863
1065.27770996	3.01960778
1065.27770996	2.70588231
1065.28198242	2.15686274
1065.28576660	1.68627453
1065.29003906	1.78431368
1065.29003906	1.68627453
1065.29406738	1.86274505
1065.29821777	1.86274505
1065.30212402	1.82352936
1065.30627441	2.01960778
1065.30627441	2.01960778
1065.31042480	1.72549021
1065.31469727	1.84313726
1065.31896973	1.96078432
1065.31896973	1.60784316
1065.32287598	1.45098042
1065.32727051	1.60784316
1065.33142090	1.68627453
1065.33508301	2.05882359
1065.33508301	1.84313726
1065.33898926	1.70588231
1065.34326172	1.62745094
1065.34753418	1.62745094
1065.34753418	1.98039210
1065.35156250	1.94117641
1065.35559082	1.88235295
1065.35986328	1.56862748
1065.36376953	0.80392158
1065.36779785	0.56862748
1065.37182617	0.47058824
1065.37597656	0.90196079
1065.37597656	1.90196073
1065.38012695	1.50980389
1065.38427734	1.15686274
1065.38842773	1.35294116
1065.39257813	1.17647064
1065.39672852	1.31372547
1065.40087891	1.43137252
1065.40527344	1.27450979
1065.40527344	1.17647064
1065.40881348	0.98039216
1065.41296387	0.43137255
1065.41711426	0.01960784
1065.42114258	0.64705884
1065.42529297	1.56862748
1065.42944336	2.52941179
1065.43334961	3.98039222
1065.43334961	4.98039198
1065.43750000	4.98039198
1065.44165039	4.98039198
1065.44592285	4.98039198
1065.44982910	4.82352924
1065.45385742	4.07843161
1065.45800781	2.70588231
1065.46228027	1.74509799
1065.46228027	0.88235295
1065.46618652	0.01960784
1065.47045898	0.01960784
1065.47460938	0.01960784
1065.47851563	0.49019608
1065.48254395	0.27450982
1065.48657227	0.01960784
1065.49072266	0.03921569
1065.49072266	0.21568628
1065.49536133	0.21568628
1065.49890137	0.45098040
1065.50292969	0.33333334
1065.50292969	0.35294119
1065.50708008	0.23529412
1065.51123047	0.76470590
1065.51525879	0.88235295
1065.51928711	0.70588237
1065.51928711	0.92156863
1065.52343750	0.74509805
1065.52758789	0.84313726
1065.53173828	0.84313726
1065.53173828	1.13725495
1065.53576660	1.37254906
1065.54016113	1.56862748
1065.54418945	1.92156863
1065.54833984	1.82352936
1065.54833984	1.66666663
1065.55212402	1.62745094
1065.55627441	1.68627453
1065.56030273	1.92156863
1065.56030273	1.66666663
1065.56445313	1.68627453
1065.56848145	1.80392158
1065.57275391	1.84313726
1065.57666016	2.11764717
1065.57666016	2.17647052
1065.58093262	2.19607854
1065.58496094	2.49019599
1065.58898926	2.72549009
1065.58898926	2.82352948
1065.59326172	2.94117641
1065.59729004	2.64705873
1065.60131836	2.80392146
1065.60546875	2.54901958
1065.60546875	2.52941179
1065.60961914	2.94117641
1065.61364746	3.33333325
1065.61767578	2.90196085
1065.61767578	2.56862736
1065.62170410	2.68627453
1065.62585449	2.62745094
1065.63000488	2.58823538
1065.63415527	2.11764717
1065.63415527	2.27450991
1065.63818359	2.31372547
1065.64221191	2.35294127
1065.64660645	2.11764717
1065.64660645	1.98039210
1065.65051270	1.52941179
1065.65466309	1.66666663
1065.65869141	1.76470590
1065.66284180	2.09803915
1065.66284180	2.13725495
1065.66687012	2.17647052
1065.67126465	2.17647052
1065.67541504	2.47058821
1065.67541504	2.76470590
1065.67932129	2.23529410
1065.68347168	1.96078432
1065.68737793	1.88235295
1065.69165039	1.98039210
1065.69165039	2.17647052
1065.69567871	2.00000000
1065.69970703	1.96078432
1065.70385742	1.88235295
1065.70385742	2.01960778
1065.70788574	1.74509799
1065.71179199	1.70588231
1065.71594238	1.82352936
1065.72009277	1.35294116
1065.72009277	1.58823526
1065.72424316	1.54901958
1065.72851563	1.74509799
1065.73242188	1.98039210
1065.73242188	2.23529410
1065.73645020	2.39215684
1065.74072266	2.27450991
1065.74475098	2.64705873
1065.74877930	2.96078420
1065.75280762	3.01960778
1065.75695801	2.50980401
1065.76110840	2.03921580
1065.76110840	1.50980389
1065.76513672	1.15686274
1065.76916504	1.01960790
1065.77331543	1.23529410
1065.77758789	2.05882359
1065.78161621	3.45098042
1065.78576660	4.98039198
1065.78979492	4.98039198
1065.78979492	4.98039198
1065.79382324	4.98039198
1065.79797363	4.98039198
1065.80224609	4.98039198
1065.80639648	3.94117641
1065.81042480	2.86274505
1065.81457520	1.94117641
1065.81848145	1.72549021
1065.81848145	1.76470590
1065.82250977	1.52941179
1065.82653809	1.82352936
1065.83068848	2.09803915
1065.83483887	2.56862736
1065.83886719	2.80392146
1065.84289551	2.58823538
1065.84704590	2.39215684
1065.84704590	2.50980401
1065.85131836	2.76470590
1065.85534668	3.03921580
1065.85961914	3.74509811
1065.86364746	4.62745094
1065.86767578	4.35294104
1065.87170410	4.07843161
1065.87573242	4.07843161
1065.87573242	4.09803915
1065.88000488	4.17647076
1065.88403320	4.72549009
1065.88818359	4.62745094
1065.88818359	4.31372547
1065.89221191	4.00000000
1065.89636230	4.19607830
1065.90039063	4.60784292
1065.90454102	4.98039198
1065.90454102	4.98039198
1065.90856934	4.88235283
1065.91284180	4.90196085
1065.91674805	4.31372547
1065.91674805	4.17647076
1065.92102051	4.86274529
1065.92504883	4.98039198
1065.92919922	4.98039198
1065.93334961	4.98039198
1065.93334961	4.98039198
1065.93725586	4.98039198
1065.94152832	4.98039198
1065.94580078	4.98039198
1065.94580078	4.98039198
1065.94946289	4.98039198
1065.95373535	4.98039198
1065.95776367	4.82352924
1065.96191406	4.78431368
1065.96191406	4.82352924
1065.96594238	4.98039198
1065.96997070	4.98039198
1065.97412109	4.98039198
1065.97412109	4.15686274
1065.97839355	3.88235283
1065.98229980	3.66666675
1065.98645020	2.37254906
1065.99060059	0.64705884
1065.99060059	0.01960784
1065.99462891	0.03921569
1065.99877930	0.01960784
1066.00280762	0.01960784
1066.00280762	0.01960784
1066.00695801	0.01960784
1066.01098633	0.01960784
1066.01513672	0.01960784
1066.01928711	0.01960784
1066.01928711	0.01960784
1066.02331543	0.17647059
1066.02746582	0.01960784
1066.03161621	0.01960784
1066.03161621	0.01960784
1066.03564453	0.01960784
1066.03979492	0.01960784
1066.04406738	0.01960784
1066.04821777	0.01960784
1066.04821777	0.01960784
1066.05212402	0.01960784
1066.05615234	0.01960784
1066.06018066	0.01960784
1066.06018066	0.01960784
1066.06433105	0.01960784
1066.06835938	0.01960784
1066.07238770	0.01960784
1066.07666016	0.01960784
1066.07666016	0.01960784
1066.08068848	0.01960784
1066.08483887	0.01960784
1066.08886719	0.01960784
1066.08886719	0.01960784
1066.09301758	0.01960784
1066.09716797	0.01960784
1066.10119629	0.01960784
1066.10522461	0.01960784
1066.10522461	0.01960784
1066.10925293	0.01960784
1066.11352539	0.01960784
1066.11755371	0.01960784
1066.11755371	0.01960784
1066.12170410	0.01960784
1066.12585449	0.01960784
1066.13000488	0.01960784
1066.13391113	1.15686274
1066.13806152	2.21568632
1066.14208984	3.39215684
1066.14624023	3.84313726
1066.14624023	3.76470590
1066.15026855	3.21568632
1066.15441895	2.25490189
1066.15856934	1.35294116
1066.16271973	0.78431374
1066.16674805	0.27450982
1066.17089844	0.01960784
1066.17492676	0.13725491
1066.17492676	0.01960784
1066.17919922	0.01960784
1066.18298340	0.07843138
1066.18713379	0.39215687
1066.19128418	0.49019608
1066.19543457	0.94117647
1066.19946289	1.01960790
1066.20361328	1.27450979
1066.20361328	1.66666663
1066.20788574	1.90196073
1066.21179199	1.76470590
1066.21569824	1.49019611
1066.21984863	2.19607854
1066.22412109	2.05882359
1066.22814941	1.76470590
1066.23217773	1.56862748
1066.23217773	1.54901958
1066.23669434	1.96078432
1066.24047852	2.13725495
1066.24450684	2.00000000
1066.24450684	1.66666663
1066.24865723	1.74509799
1066.25292969	1.94117641
1066.25671387	1.86274505
1066.26086426	1.96078432
1066.26086426	2.25490189
1066.26501465	2.03921580
1066.26904297	1.76470590
1066.27319336	1.92156863
1066.27319336	2.01960778
1066.27722168	1.68627453
1066.28149414	1.49019611
1066.28540039	1.31372547
1066.28955078	1.21568632
1066.28955078	1.84313726
1066.29370117	1.92156863
1066.29797363	2.66666675
1066.30187988	3.13725495
1066.30187988	2.92156863
1066.30590820	2.72549009
1066.31005859	2.78431368
1066.31420898	2.33333325
1066.31823730	2.13725495
1066.31823730	2.70588231
1066.32226563	2.58823538
1066.32641602	2.45098042
1066.33056641	2.23529410
1066.33056641	2.00000000
1066.33471680	1.84313726
1066.33874512	2.00000000
1066.34277344	1.88235295
1066.34692383	2.31372547
1066.34692383	2.56862736
1066.35107422	2.92156863
1066.35510254	2.72549009
1066.35913086	2.52941179
1066.35913086	2.64705873
1066.36352539	2.98039222
1066.36743164	2.64705873
1066.37158203	2.70588231
1066.37548828	3.25490189
1066.37548828	3.56862736
1066.38000488	3.49019599
1066.38403320	3.01960778
1066.38793945	2.70588231
1066.38793945	2.56862736
1066.39196777	2.56862736
1066.39599609	2.82352948
1066.40014648	3.19607854
1066.40429688	3.35294127
1066.40429688	3.43137264
1066.40832520	3.07843137
1066.41259766	2.96078420
1066.41650391	3.05882359
1066.41650391	2.92156863
1066.42065430	2.80392146
1066.42480469	3.29411769
1066.42895508	3.49019599
1066.43286133	3.31372547
1066.43286133	3.54901958
1066.43688965	3.62745094
1066.44104004	3.72549009
1066.44519043	3.60784316
1066.44519043	3.50980401
1066.44921875	3.86274505
1066.45373535	3.49019599
1066.45751953	2.66666675
1066.46154785	2.52941179
1066.46154785	2.50980401
1066.46569824	1.88235295
1066.46972656	1.58823526
1066.47387695	1.80392158
1066.47387695	2.23529410
1066.47790527	3.01960778
1066.48193359	3.90196085
1066.48608398	4.98039198
1066.49023438	4.98039198
1066.49438477	4.98039198
1066.49841309	4.98039198
1066.50244141	4.98039198
1066.50244141	4.98039198
1066.50659180	4.98039198
1066.51074219	3.60784316
1066.51489258	1.88235295
1066.51879883	0.64705884
1066.52294922	0.68627453
1066.52709961	0.68627453
1066.53125000	0.76470590
1066.53125000	0.23529412
1066.53527832	0.01960784
1066.53930664	0.01960784
1066.54345703	0.01960784
1066.54760742	0.05882353
1066.55175781	0.49019608
1066.55566406	0.62745100
1066.55993652	0.43137255
1066.55993652	0.94117647
1066.56408691	0.82352942
1066.56799316	0.86274511
1066.57214355	0.78431374
1066.57629395	0.62745100
1066.58044434	0.47058824
1066.58447266	0.50980395
1066.58862305	0.86274511
1066.58862305	0.98039216
1066.59265137	0.58823532
1066.59667969	0.41176471
1066.60083008	0.62745100
1066.60083008	0.62745100
1066.60485840	0.86274511
1066.60900879	0.43137255
1066.61364746	0.37254903
1066.61730957	0.33333334
1066.61730957	0.45098040
1066.62145996	0.60784316
1066.62524414	0.88235295
1066.63000488	1.03921568
1066.63000488	1.00000000
1066.63366699	0.86274511
1066.63769531	0.54901963
1066.64172363	0.78431374
1066.64599609	0.84313726
1066.64599609	0.94117647
1066.65002441	0.86274511
1066.65405273	0.90196079
1066.65820313	0.92156863
1066.65820313	1.29411769
1066.66247559	1.07843137
1066.66638184	1.15686274
1066.67041016	1.41176474
1066.67456055	0.96078432
1066.67456055	0.70588237
1066.67895508	0.43137255
1066.68273926	0.13725491
1066.68688965	0.01960784
1066.68688965	0.01960784
1066.69104004	0.01960784
1066.69506836	0.01960784
1066.69921875	0.01960784
1066.70324707	0.29411766
1066.70324707	0.01960784
1066.70727539	0.01960784
1066.71166992	0.01960784
1066.71557617	0.15686275
1066.71557617	0.01960784
1066.71960449	0.01960784
1066.72375488	0.01960784
1066.72790527	0.01960784
1066.73193359	0.01960784
1066.73193359	0.09803922
1066.73596191	0.01960784
1066.74011230	0.03921569
1066.74426270	0.54901963
1066.74426270	0.86274511
1066.74816895	0.45098040
1066.75256348	0.21568628
1066.75671387	0.13725491
1066.76086426	0.23529412
1066.76086426	0.25490198
1066.76501465	0.13725491
1066.76892090	0.49019608
1066.77307129	0.74509805
1066.77307129	0.78431374
1066.77722168	0.58823532
1066.78125000	0.74509805
1066.78527832	0.88235295
1066.78942871	0.84313726
1066.78942871	0.05882353
1066.79357910	0.01960784
1066.79772949	0.41176471
1066.80187988	0.84313726
1066.80187988	0.64705884
1066.80603027	0.62745100
1066.80993652	0.01960784
1066.81408691	0.01960784
1066.81823730	0.01960784
1066.81823730	0.01960784
1066.82214355	0.01960784
1066.82641602	0.01960784
1066.83032227	0.84313726
1066.83032227	1.84313726
1066.83435059	2.66666675
1066.83825684	4.33333349
1066.84240723	4.98039198
1066.84667969	4.98039198
1066.85070801	4.98039198
1066.85473633	4.98039198
1066.85876465	4.49019623
1066.85876465	3.58823538
1066.86315918	2.11764717
1066.86706543	0.72549021
1066.87121582	0.01960784
1066.87524414	0.03921569
1066.87963867	0.01960784
1066.88366699	0.01960784
1066.88793945	0.01960784
1066.88793945	0.01960784
1066.89172363	0.01960784
1066.89587402	0.01960784
1066.89990234	0.01960784
1066.90393066	0.01960784
1066.90795898	0.01960784
1066.91235352	0.01960784
1066.91625977	0.01960784
1066.91625977	0.43137255
1066.92041016	0.80392158
1066.92456055	0.01960784
1066.92846680	0.01960784
1066.93273926	0.01960784
1066.93664551	0.01960784
1066.94091797	0.01960784
1066.94506836	0.01960784
1066.94506836	0.01960784
1066.94921875	0.01960784
1066.95312500	0.01960784
1066.95727539	0.01960784
1066.96130371	0.01960784
1066.96533203	0.01960784
1066.96948242	0.01960784
1066.97363281	0.01960784
1066.97363281	0.01960784
1066.97790527	0.01960784
1066.98168945	0.01960784
1066.98583984	0.01960784
1066.98583984	0.01960784
1066.98999023	0.01960784
1066.99414063	0.01960784
1066.99816895	0.01960784
1067.00219727	0.01960784
1067.00219727	0.01960784
1067.00634766	0.01960784
1067.01074219	0.01960784
1067.01464844	0.01960784
1067.01464844	0.01960784
1067.01879883	0.01960784
1067.02270508	0.01960784
1067.02685547	0.01960784
1067.03100586	0.01960784
1067.03100586	0.01960784
1067.03503418	0.01960784
1067.03906250	0.01960784
1067.04321289	0.01960784
1067.04321289	0.01960784
1067.04748535	0.01960784
1067.05126953	0.01960784
1067.05541992	0.01960784
1067.05969238	0.01960784
1067.05969238	0.01960784
1067.06372070	0.01960784
1067.06787109	0.01960784
1067.07189941	0.01960784
1067.07189941	0.01960784
1067.07629395	0.01960784
1067.08032227	0.01960784
1067.08435059	0.01960784
1067.08837891	0.01960784
1067.08837891	0.01960784
1067.09240723	0.01960784
1067.09667969	0.01960784
1067.10058594	0.01960784
1067.10058594	0.01960784
1067.10473633	0.01960784
1067.10876465	0.01960784
1067.11279297	0.01960784
1067.11694336	0.01960784
1067.11694336	0.01960784
1067.12109375	0.01960784
1067.12512207	0.01960784
1067.12951660	0.01960784
1067.12951660	0.01960784
1067.13330078	0.01960784
1067.13745117	0.01960784
1067.14147949	0.01960784
1067.14587402	0.01960784
1067.14587402	0.01960784
1067.14978027	0.01960784
1067.15380859	0.01960784
1067.15795898	0.01960784
1067.15795898	0.01960784
1067.16198730	0.01960784
1067.16613770	0.01960784
1067.17016602	0.01960784
1067.17431641	0.01960784
1067.17431641	0.01960784
1067.17834473	0.01960784
1067.18249512	0.01960784
1067.18664551	0.33333334
1067.18664551	0.74509805
1067.19067383	1.62745094
1067.19470215	2.62745094
1067.19885254	2.80392146
1067.20300293	2.56862736
1067.20739746	1.88235295
1067.21130371	0.58823532
1067.21533203	0.01960784
1067.21533203	0.01960784
1067.21936035	0.01960784
1067.22351074	0.01960784
1067.22778320	0.01960784
1067.23181152	0.01960784
1067.23571777	0.01960784
1067.23986816	0.01960784
1067.24414063	0.01960784
1067.24414063	0.01960784
1067.24804688	0.01960784
1067.25207520	0.01960784
1067.25622559	0.01960784
1067.26037598	0.01960784
1067.26440430	0.01960784
1067.26855469	0.01960784
1067.27294922	0.01960784
1067.27294922	0.01960784
1067.27697754	0.01960784
1067.28100586	0.01960784
1067.28527832	0.01960784
1067.28918457	0.01960784
1067.29333496	0.01960784
1067.29748535	0.01960784
1067.30163574	0.01960784
1067.30163574	0.01960784
1067.30554199	0.01960784
1067.30969238	0.01960784
1067.31384277	0.01960784
1067.31799316	0.01960784
1067.32189941	0.01960784
1067.32592773	0.01960784
1067.33007813	0.01960784
1067.33007813	0.01960784
1067.33410645	0.01960784
1067.33813477	0.01960784
1067.34216309	0.01960784
1067.34216309	0.01960784
1067.34631348	0.01960784
1067.35046387	0.01960784
1067.35473633	0.01960784
1067.35864258	0.01960784
1067.35864258	0.01960784
1067.36291504	0.01960784
1067.36682129	0.01960784
1067.37097168	0.01960784
1067.37097168	0.01960784
1067.37500000	0.01960784
1067.37939453	0.01960784
1067.38342285	0.01960784
1067.38757324	0.01960784
1067.38757324	0.01960784
1067.39135742	0.01960784
1067.39562988	0.01960784
1067.39978027	0.01960784
1067.39978027	0.01960784
1067.40368652	0.01960784
1067.40771484	0.01960784
1067.41186523	0.58823532
1067.41601563	0.27450982
1067.41601563	0.01960784
1067.42016602	0.01960784
1067.42419434	0.01960784
1067.42834473	0.01960784
1067.42834473	0.03921569
1067.43237305	0.01960784
1067.43640137	0.01960784
1067.44055176	0.01960784
1067.44494629	0.01960784
1067.44494629	0.01960784
1067.44897461	0.01960784
1067.45336914	0.01960784
1067.45703125	0.52941179
1067.45703125	0.05882353
1067.46105957	0.01960784
1067.46508789	0.01960784
1067.46923828	0.01960784
1067.47338867	0.27450982
1067.47338867	0.50980395
1067.47753906	0.62745100
1067.48144531	0.47058824
1067.48571777	0.03921569
1067.48571777	0.01960784
1067.48974609	0.01960784
1067.49389648	0.01960784
1067.49792480	0.01960784
1067.50195313	0.01960784
1067.50195313	0.21568628
1067.50610352	0.07843138
1067.51049805	0.01960784
1067.51452637	0.01960784
1067.51452637	0.01960784
1067.51843262	0.01960784
1067.52246094	0.01960784
1067.52661133	0.01960784
1067.53076172	0.01960784
1067.53076172	0.25490198
1067.53479004	1.43137252
1067.53881836	2.45098042
1067.54296875	2.31372547
1067.54296875	3.11764717
1067.54711914	4.60784292
1067.55114746	4.50980377
1067.55517578	4.39215708
1067.55932617	3.11764717
1067.56347656	2.05882359
1067.56774902	1.92156863
1067.57177734	0.37254903
1067.57177734	0.01960784
1067.57568359	0.01960784
1067.58007813	0.31372550
1067.58410645	0.15686275
1067.58813477	0.01960784
1067.59216309	0.01960784
1067.59631348	0.03921569
1067.60034180	0.01960784
1067.60034180	0.11764706
1067.60461426	0.33333334
1067.60852051	0.47058824
1067.61279297	0.78431374
1067.61669922	0.52941179
1067.62084961	0.39215687
1067.62475586	0.68627453
1067.62939453	1.11764705
1067.62939453	1.29411769
1067.63317871	1.64705884
1067.63720703	1.94117641
1067.64135742	1.80392158
1067.64562988	2.52941179
1067.64965820	2.41176462
1067.65380859	1.35294116
1067.65783691	1.15686274
1067.65783691	1.45098042
1067.66174316	2.15686274
1067.66589355	2.98039222
1067.66992188	3.33333325
1067.67407227	2.39215684
1067.67810059	2.05882359
1067.68225098	2.43137264
1067.68627930	3.09803915
1067.68627930	3.49019599
1067.69055176	3.41176462
1067.69458008	3.68627453
1067.69873047	3.70588231
1067.69873047	3.35294127
1067.70275879	3.62745094
1067.70678711	3.76470590
1067.71093750	3.86274505
1067.71533203	3.62745094
1067.71533203	3.82352948
1067.71936035	4.64705896
1067.72326660	4.88235283
1067.72741699	2.94117641
1067.72741699	2.45098042
1067.73144531	2.76470590
1067.73559570	2.80392146
1067.73962402	2.76470590
1067.74365234	2.86274505
1067.74365234	3.09803915
1067.74780273	2.64705873
1067.75183105	2.58823538
1067.75598145	2.39215684
1067.75598145	2.76470590
1067.76025391	3.70588231
1067.76428223	3.94117641
1067.76818848	3.37254906
1067.77233887	2.50980401
1067.77233887	2.86274505
1067.77673340	3.03921580
1067.78088379	2.70588231
1067.78479004	2.68627453
1067.78479004	2.94117641
1067.78869629	3.03921580
1067.79284668	2.98039222
1067.79699707	2.92156863
1067.80114746	2.50980401
1067.80114746	2.96078420
1067.80517578	4.03921556
1067.80920410	4.25490189
1067.81347656	4.43137264
1067.81347656	4.00000000
1067.81750488	3.88235283
1067.82141113	3.92156863
1067.82568359	4.47058821
1067.82995605	4.98039198
1067.82995605	4.74509811
1067.83386230	4.66666651
1067.83789063	4.88235283
1067.84204102	4.96078444
1067.84204102	4.80392170
1067.84631348	4.56862736
1067.85034180	4.33333349
1067.85437012	4.49019623
1067.85827637	4.11764717
1067.85827637	3.86274505
1067.86267090	3.56862736
1067.86657715	3.23529410
1067.87072754	2.94117641
1067.87072754	3.11764717
1067.87463379	3.76470590
1067.87902832	3.09803915
1067.88305664	2.27450991
1067.88708496	2.35294127
1067.88708496	3.01960778
1067.89123535	4.33333349
1067.89526367	4.98039198
1067.89941406	4.98039198
1067.89941406	4.98039198
1067.90356445	4.98039198
1067.90771484	4.98039198
1067.91198730	4.98039198
1067.91601563	4.74509811
1067.91601563	2.88235283
1067.92004395	1.56862748
1067.92407227	0.82352942
1067.92822266	0.21568628
1067.92822266	0.01960784
1067.93212891	0.01960784
1067.93615723	0.09803922
1067.94030762	0.25490198
1067.94458008	0.88235295
1067.94848633	0.33333334
1067.95263672	0.01960784
1067.95666504	0.03921569
1067.95666504	0.15686275
1067.96081543	0.39215687
1067.96484375	0.66666669
1067.96899414	0.82352942
1067.97314453	1.09803927
1067.97717285	1.17647064
1067.98120117	1.21568632
1067.98559570	1.35294116
1067.98559570	1.50980389
1067.98974609	1.80392158
1067.99389648	1.78431368
1067.99804688	1.98039210
1068.00195313	2.43137264
1068.00610352	3.01960778
1068.01025391	3.45098042
1068.01440430	3.29411769
1068.01440430	3.09803915
1068.01831055	2.92156863
1068.02233887	2.74509811
1068.02648926	2.96078420
1068.03063965	3.21568632
1068.03466797	2.96078420
1068.03881836	3.37254906
1068.04296875	3.60784316
1068.04296875	3.60784316
1068.04711914	3.09803915
1068.05114746	2.92156863
1068.05517578	3.27450991
1068.05920410	3.37254906
1068.06323242	3.54901958
1068.06738281	3.54901958
1068.07141113	3.64705873
1068.07141113	3.64705873
1068.07556152	3.56862736
1068.07958984	3.49019599
1068.08374023	3.27450991
1068.08374023	3.07843137
1068.08764648	3.00000000
1068.09204102	2.98039222
1068.09606934	3.03921580
1068.10009766	3.37254906
1068.10009766	3.64705873
1068.10424805	3.31372547
1068.10827637	2.78431368
1068.11254883	2.54901958
1068.11254883	2.37254906
1068.11657715	2.09803915
1068.12084961	2.07843137
1068.12487793	2.01960778
1068.12890625	1.88235295
1068.12890625	1.74509799
1068.13305664	1.72549021
1068.13720703	1.94117641
1068.14111328	2.00000000
1068.14111328	2.13725495
1068.14514160	2.35294127
1068.14916992	2.45098042
1068.15332031	2.31372547
1068.15747070	2.09803915
1068.15747070	2.19607854
1068.16149902	2.15686274
1068.16564941	2.01960778
1068.16967773	1.84313726
1068.16967773	1.90196073
1068.17395020	1.90196073
1068.17785645	2.09803915
1068.18200684	1.74509799
1068.18615723	1.70588231
1068.18615723	1.88235295
1068.19030762	2.23529410
1068.19433594	1.96078432
1068.19836426	1.72549021
1068.19836426	1.72549021
1068.20263672	1.60784316
1068.20678711	1.72549021
1068.21081543	2.15686274
1068.21496582	2.27450991
1068.21496582	1.88235295
1068.21887207	1.49019611
1068.22302246	1.00000000
1068.22705078	0.64705884
1068.22705078	0.60784316
1068.23107910	0.49019608
1068.23522949	0.98039216
1068.23937988	1.96078432
1068.24353027	3.11764717
1068.24353027	4.21568632
1068.24768066	4.98039198
1068.25183105	4.98039198
1068.25573730	4.98039198
1068.25573730	4.74509811
1068.25988770	4.41176462
1068.26403809	3.86274505
1068.26818848	2.64705873
1068.27233887	1.60784316
1068.27233887	0.56862748
1068.27648926	0.01960784
1068.28051758	0.13725491
1068.28479004	0.27450982
1068.28479004	0.03921569
1068.28869629	0.01960784
1068.29272461	0.01960784
1068.29699707	0.01960784
1068.30102539	0.47058824
1068.30505371	0.31372550
1068.30920410	0.31372550
1068.31335449	0.84313726
1068.31335449	0.05882353
1068.31738281	0.01960784
1068.32153320	0.01960784
1068.32556152	0.15686275
1068.32971191	0.15686275
1068.33386230	0.82352942
1068.33801270	1.07843137
1068.34179688	0.74509805
1068.34179688	1.21568632
1068.34582520	1.49019611
1068.34997559	0.82352942
1068.35412598	0.82352942
1068.35815430	1.62745094
1068.36230469	1.66666663
1068.36633301	1.43137252
1068.37048340	2.35294127
1068.37048340	2.60784316
1068.37438965	3.07843137
1068.37878418	3.62745094
1068.38281250	3.29411769
1068.38684082	2.92156863
1068.39086914	3.31372547
1068.39514160	3.82352948
1068.39929199	3.90196085
1068.39929199	3.64705873
1068.40344238	3.68627453
1068.40759277	4.25490189
1068.41162109	4.21568632
1068.41564941	4.43137264
1068.41967773	4.80392170
1068.42370605	4.98039198
1068.42785645	4.98039198
1068.42785645	4.52941179
1068.43176270	4.29411745
1068.43603516	4.45098019
1068.44006348	3.98039222
1068.44006348	3.25490189
1068.44421387	3.92156863
1068.44824219	4.94117641
1068.45239258	4.98039198
1068.45642090	4.98039198
